lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,hu_moment0,hu_moment1,hu_moment2,hu_moment3,hu_moment4,hu_moment5,hu_moment6,mean_edge,std_dev_edge
0.000212,0.002008,0.0,0.022692,0.0,0.03814,0.0,0.021312,0.915636,0.0011346364005041837,1.3301294747380584e-09,6.912059131899614e-11,6.573234712222867e-11,-2.9085919254398938e-21,1.683256046986944e-15,-3.342335020320275e-21,138.8878901584257,328.1471772960131
8.4e-05,0.00154,0.0,0.017572,0.0,0.028324,0.0,0.016728,0.935752,0.001185780300246445,6.034219878207312e-08,5.043582956708412e-11,3.9583849277366325e-12,5.530205478748626e-23,9.325970338539336e-16,-8.359042189132517e-24,101.1122973865347,285.60601414749124
0.00014,0.001748,0.0,0.012316,0.0,0.01942,0.0,0.01044,0.955936,0.0009200311289670529,1.0448657162729761e-07,1.2110937207065408e-10,9.424659168559394e-12,2.8798500419139297e-22,2.7815684347522084e-15,1.3583030767921565e-22,75.15886415871306,249.45934005038194
8.4e-05,0.000776,0.0,0.009352,0.0,0.015932,0.0,0.009352,0.964504,0.0007536245968029325,2.2458577320688762e-08,3.759168204293658e-11,4.788459557006763e-12,-1.7328882041795795e-23,-1.9849769927892455e-16,-6.18638442319953e-23,56.90032602602872,220.7636186017335
0.0001,0.001336,0.0,0.016316,0.0,0.02962,0.0,0.016956,0.935672,0.0012084943543142683,7.304670001659273e-08,1.7753219348377513e-10,4.960561849959103e-11,2.0826126537454812e-21,9.161526978565341e-15,-4.163323690420592e-21,97.92652322200709,281.7523090404934
0.000104,0.000788,0.0,0.016108,0.0,0.024796,0.0,0.016388,0.941816,0.000952689315794043,5.685682843704779e-09,1.3025930273483615e-10,2.443133504287087e-12,-3.1718062275523935e-23,-1.7134672524736544e-16,-2.9891685383630597e-23,90.46131781424393,273.2172684500567
0.000164,0.00188,0.0,0.017184,0.0,0.028256,0.0,0.015708,0.936808,0.0014054735021438816,6.874942121248051e-08,1.2429655608753848e-10,1.5940532595931747e-10,6.601779425643017e-22,-2.7691248056741515e-14,2.242826760314212e-20,99.80175729536835,283.35516166245566
3.2e-05,0.000316,0.0,0.002332,0.0,0.005404,0.0,0.00212,0.989796,0.0007562031349003904,1.5036052659675616e-07,2.732734994804783e-11,2.513483124981893e-12,2.0369644273013257e-23,9.745190293487017e-16,-4.360430112030659e-24,15.991331065567483,119.61955078811914
0.000172,0.002268,0.0,0.017964,0.0,0.03152,0.0,0.016644,0.931432,0.0010409447840847167,3.959114187524018e-08,4.530619429491239e-11,6.4034802746506425e-12,3.376603921304373e-23,-1.26095697394211e-15,1.037110775368016e-22,111.85575197413375,297.8245173760903
4.4e-05,0.000536,0.0,0.007144,0.0,0.013484,0.0,0.007068,0.971724,0.00097903487989009,2.0864016895992083e-08,2.391389100041011e-11,1.4452448749079126e-11,1.727031276350094e-22,1.9844499955654466e-15,2.0582326654888045e-22,45.89039623173623,200.2601805993749
0.000144,0.001508,0.0,0.01418,0.0,0.023776,0.0,0.013304,0.947088,0.0011552423019121263,2.3017358589593945e-07,2.074316598487941e-10,1.1724790253564176e-10,1.736553290232542e-20,3.8218763100865846e-14,5.7253619310848644e-21,84.99305074017677,264.4745941028698
0.000116,0.000532,0.0,0.006468,0.0,0.008708,0.0,0.00586,0.978316,0.0006725329978709265,1.2124156516373868e-08,3.1155803229979455e-13,2.3767339684059933e-13,2.448188959259677e-26,-2.3302304269607553e-17,-5.986290841788336e-26,37.59536604060099,181.24304470040562
0.000108,0.00122,0.0,0.012936,0.0,0.021836,0.0,0.012352,0.951548,0.000807589918311236,3.317332252768369e-08,6.009541934687066e-11,3.3928327303103345e-12,-4.767779821893175e-23,6.124116321527127e-16,8.597209598177162e-24,79.2610410356218,256.42734521487654
0.000176,0.00176,0.0,0.01252,0.0,0.022892,0.0,0.011024,0.951628,0.001006780104531127,6.28822039853932e-09,1.2599794439342954e-10,5.4090829693303735e-11,4.3662685448389864e-21,1.1301257115840622e-15,-9.360144315701366e-22,80.37598407704945,258.03291104749775
0.000248,0.002368,0.0,0.019812,0.0,0.031336,0.0,0.017788,0.928448,0.0009666892274218542,4.62857444205286e-08,1.304738093230034e-11,6.334669492371958e-13,1.7290732047992412e-24,-1.3590140105866373e-16,-5.717710244791179e-25,119.8165611327339,306.86993348701634
0.0001,0.001764,0.0,0.017656,0.0,0.031092,0.0,0.017452,0.931936,0.0009372579398201155,9.205273072743601e-08,6.059636916943604e-12,1.5727505712755996e-11,8.932882164359472e-23,4.556944188413732e-15,-1.2487583856737934e-22,112.43136023169777,300.1245741961998
4.8e-05,0.001012,0.0,0.021796,0.0,0.039748,0.0,0.02294,0.914456,0.0012540926555239251,2.3848387665270803e-10,3.651950080951864e-11,4.524701502181945e-11,-1.6412818562842645e-21,-6.446056293332794e-16,-8.301424610268799e-22,130.63543846137495,321.108994296336
4e-05,0.000376,0.0,0.002832,0.0,0.005428,0.0,0.00286,0.988464,0.0006800236460214979,5.955282829972067e-08,1.0875668248228477e-11,2.0190005657261103e-13,-2.9262394239862733e-25,-4.7396382922362047e-17,6.228910993444506e-26,18.485380064553684,127.98687402960115
0.000136,0.0011,0.0,0.008176,0.0,0.012788,0.0,0.00708,0.97072,0.0008460795422073933,1.5233563155145093e-07,1.8204813238908714e-11,1.2937326618089604e-11,8.661405998190578e-23,-1.1812612938848538e-15,-1.7865692908222631e-22,49.99373909267022,206.7222698490272
0.000156,0.001744,0.0,0.01276,0.0,0.020332,0.0,0.011352,0.953656,0.0009775551654791726,1.3238693884569103e-07,1.1846045944274089e-10,7.570552466853949e-12,-1.5114200421051758e-22,2.4870244149841927e-15,-1.6898304005470516e-22,78.53902355557797,254.67777715956365
0.000164,0.001216,0.0,0.011456,0.0,0.014912,0.0,0.009328,0.962924,0.000767956669057157,2.209132118151869e-08,9.452680117228372e-12,4.901129236987671e-12,-1.3100803073688584e-23,4.984364061759389e-16,-3.067957578135939e-23,65.59389445743602,235.18911881697832
0.000104,0.001088,0.0,0.006304,0.0,0.01002,0.0,0.005724,0.97676,0.0007051162623134802,5.270948522868877e-08,1.2288893771570933e-11,2.852491540012497e-13,-2.37838095711885e-25,-5.750725448096386e-17,-4.781808459215716e-25,40.164530425432595,185.63566385720313
0.000264,0.0018,0.0,0.01482,0.0,0.021904,0.0,0.013088,0.948124,0.0009684234564926307,3.701320839891646e-08,1.6425433070982817e-10,3.804229075835155e-11,1.473289548492472e-21,-3.69744622848631e-15,-2.621546685112433e-21,87.21502312940073,266.31750325605356
0.000128,0.001396,0.0,0.012744,0.0,0.029524,0.0,0.01232,0.943888,0.0011604822986530147,1.016672281986335e-07,1.847445115184523e-10,3.0470075922639366e-11,-1.8831147308942875e-22,-6.181413863449369e-15,2.278335475425691e-21,88.83093644254258,271.397599714406
0.000124,0.001224,0.0,0.007744,0.0,0.01288,0.0,0.006776,0.971252,0.000754405233968191,4.0053024561677396e-08,1.7058358182073777e-11,1.033256631758457e-12,4.319576833009408e-24,4.53057114001779e-17,-3.9843698290765086e-25,48.415361815735295,202.94533485707777
0.000216,0.001096,0.0,0.009204,0.0,0.018092,0.0,0.008796,0.962596,0.0009710010578225598,2.1416479515229087e-08,5.686879467664428e-11,1.0199396911539451e-10,-5.3914749756772206e-21,8.030072736247503e-15,-5.5920401758242655e-21,60.55810037026516,226.6171019132159
0.000272,0.002672,0.0,0.0259,0.0,0.046544,0.0,0.025,0.899612,0.0014258156676269073,8.179505837686106e-08,1.4971441684112774e-10,9.204437028742733e-11,1.034447194038513e-20,2.6086204124705032e-14,-3.121133969756572e-21,162.54763281713255,348.4173613147695
0.000164,0.001768,0.0,0.016084,0.0,0.027248,0.0,0.0149,0.939836,0.0011750103730981912,3.204226658027618e-08,1.161135129865507e-10,5.685939590055008e-11,-2.634261704556529e-21,-1.0043582410255123e-14,3.795436393786454e-21,96.18287113161021,279.08528750344414
0.000144,0.001548,0.0,0.015204,0.0,0.024452,0.0,0.013804,0.944848,0.0008496390589867906,3.631291910269999e-08,1.2668483624721908e-11,1.8247004301184066e-12,-5.268949775603363e-24,-3.4160472029335144e-16,-7.014573861438382e-24,93.28797236586047,276.0966638912293
4.8e-05,0.000356,0.0,0.003472,0.0,0.0066,0.0,0.003916,0.985608,0.0006797316337595942,6.485894985952102e-08,1.4652306940384067e-12,7.379875199903914e-14,2.2493758297503282e-26,1.611968418603873e-17,-9.107493631368885e-27,22.60000027322225,140.93016847946487
0.000208,0.0021,0.0,0.01842,0.0,0.03284,0.0,0.017644,0.928788,0.0012433782311424219,5.8679409232162003e-08,1.6025715769775213e-10,6.478431544394222e-11,-6.0530599922568266e-21,-1.2672420769120662e-14,2.6333301176410097e-21,114.88291054457616,301.56384873656015
0.000248,0.002364,0.0,0.02142,0.0,0.036552,0.0,0.019784,0.919632,0.0015191399602822635,4.8460652345312596e-08,2.630343342970936e-10,2.17530764708697e-10,5.202052552355012e-20,1.756824192934844e-14,-1.1842942965145333e-21,130.60543157039066,318.4288982556577
0.000144,0.00174,0.0,0.016268,0.0,0.026984,0.0,0.015456,0.939408,0.0009428920885442899,4.699364133217975e-10,1.830312387499119e-10,6.41948654727212e-12,-2.0063536122013644e-22,-8.046893461021411e-17,-9.0363699758248e-23,99.57015062800778,284.24119881522427
0.00012,0.001376,0.0,0.013172,0.0,0.022252,0.0,0.01242,0.95066,0.0008989270137800896,2.901160578348557e-08,7.468116009777849e-11,9.593374932142331e-12,-2.413853302983006e-22,-9.508277746917454e-16,8.757587664159544e-23,80.78622247755295,258.84299229032126
0.000116,0.001036,0.0,0.008036,0.0,0.015488,0.0,0.007724,0.9676,0.0008898193162417702,4.665002221569754e-08,2.0143914491953642e-10,4.264549454694017e-11,3.494925335758876e-21,-1.850092594917776e-15,1.8462008009217062e-21,51.085394491393195,208.61710924480468
0.000196,0.002048,0.0,0.021428,0.0,0.039232,0.0,0.021516,0.91558,0.0013215218526590675,8.214692317095385e-08,2.4816499489924777e-10,1.7699418662770088e-11,-6.453463720437167e-23,-3.876540879736668e-15,-1.1712524968901944e-21,133.14598666359925,321.45141069122195
0.000164,0.001944,0.0,0.015964,0.0,0.0259,0.0,0.014532,0.941496,0.0011140425654506728,8.666901872298445e-09,1.2974295921208962e-10,5.846861243442141e-11,1.9418438250751798e-21,-2.5179948399563934e-15,-4.707675308195552e-21,95.16807653566545,277.00790748370656
4.4e-05,0.000716,0.0,0.007324,0.0,0.01122,0.0,0.007496,0.9732,0.000701163708499026,5.188451114906135e-08,2.6057211530103624e-11,7.053099013001476e-13,-2.9232929644612676e-24,-1.3530990755738316e-16,-7.7260567729700875e-25,43.45646063552818,193.10048686896872
6e-05,0.000912,0.0,0.009292,0.0,0.023908,0.0,0.010104,0.955724,0.0009429168201056964,1.1930269448188734e-07,2.275043944138483e-10,5.853395858523444e-12,8.115808568588075e-23,-1.201262573144458e-15,1.9758410550379031e-22,67.85761665579584,240.79378368594786
0.000156,0.00168,0.0,0.010228,0.0,0.018172,0.0,0.00884,0.960924,0.0009076456464249,8.752930206868853e-08,1.0682193324835964e-11,1.616154422378252e-13,-1.6082788160492508e-25,-1.7845335348071354e-17,1.3866282442387854e-25,66.18479542640978,235.47793029149096
0.000152,0.001064,0.0,0.009224,0.0,0.013408,0.0,0.007848,0.968304,0.0007532435168143986,6.190363302800721e-08,9.827962329587486e-12,2.0043407066982173e-12,-3.7766157352825214e-24,3.30393584519982e-16,8.054434040118924e-24,54.757628019669326,216.11013621220903
0.000148,0.001724,0.0,0.02046,0.0,0.035952,0.0,0.019744,0.921972,0.0012164058824883773,4.400601477153387e-08,4.763324774051111e-12,1.6005484247103296e-12,7.865394722147455e-25,-1.478005915840614e-17,4.3487933345704915e-24,124.49720671460162,313.07240044478806
0.000136,0.001656,0.0,0.015852,0.0,0.02938,0.0,0.01538,0.937596,0.0013253380668752897,7.35569944377149e-08,1.1505851872796093e-11,1.6307950397154808e-11,1.8014594120521709e-22,-1.8391238832323582e-15,1.3209588095710736e-22,99.3022867117825,283.6149725487196
7.2e-05,0.000652,0.0,0.004748,0.0,0.011004,0.0,0.004852,0.978672,0.0007928578102021893,7.545596541528096e-08,1.0423104765696579e-10,7.548963180910049e-13,4.17204661691813e-24,2.0663074457953818e-16,5.237685339840031e-24,28.908973206347074,157.69385932291308
7.6e-05,0.00132,0.0,0.014408,0.0,0.028,0.0,0.015132,0.941064,0.0012219335023212932,3.593158993262603e-07,5.113812890927681e-10,5.830718438793859e-11,8.246117913882505e-21,2.0765582277060906e-15,5.7768427577122354e-21,88.50592691328815,269.194749765332
0.000176,0.001468,0.0,0.00996,0.0,0.01636,0.0,0.008524,0.963512,0.0008618294694852253,1.141072663942488e-07,1.3809324806295747e-11,1.5932466911103416e-11,2.301617473040217e-22,3.502008132071943e-15,-5.362235511426964e-23,63.384106791050044,231.05299090533487
0.000184,0.001044,0.0,0.007976,0.0,0.0164,0.0,0.00718,0.967216,0.0008122857474828204,1.3227961370056277e-10,1.3586299020003214e-10,1.0444832378868637e-11,1.636572902395167e-22,-1.4165474730633021e-18,-3.5781089654607526e-22,53.27697162541198,213.6426078628162
6.4e-05,0.001104,0.0,0.010436,0.0,0.020016,0.0,0.011052,0.957328,0.0007897303573433665,2.7785955470696206e-08,2.6309428921578487e-11,4.139197771030113e-12,-2.954134791498178e-23,-3.7072015109382034e-18,3.151327820105742e-23,68.67751488284753,240.10884562946916
0.000172,0.001648,0.0,0.011376,0.0,0.01792,0.0,0.01012,0.958764,0.0009203875770838736,6.146980320779437e-08,2.1308823614261206e-11,9.23041568202298e-12,-5.2858630446635463e-23,3.8304459745745936e-16,1.1816939684721149e-22,70.31767900788736,241.49978885900444
3.2e-05,0.000328,0.0,0.003972,0.0,0.011096,0.0,0.004212,0.98036,0.0007439318638091823,9.431575444412182e-08,6.426695242299495e-11,3.3800523687085605e-12,4.516734975084258e-23,9.46338651850402e-16,-2.101571560140875e-23,30.812346154933422,166.52094560273358
0.00014,0.001312,0.0,0.011184,0.0,0.0201,0.0,0.01048,0.956784,0.0009898792043545126,1.3268681983995067e-08,2.4668717934551086e-11,3.7130814121671454e-11,1.107456454854788e-21,2.3039446692425114e-15,-1.9074863116194101e-22,71.07223895534219,244.35948119496967
0.000136,0.001272,0.0,0.01272,0.0,0.031896,0.0,0.012752,0.941224,0.0013700462938843077,8.260349073052394e-08,8.900333049163756e-12,5.6032847159053863e-11,-8.79604116417709e-22,3.423082782149455e-15,-8.89994121165247e-22,93.8663679006937,279.24396533699996
0.000172,0.00142,0.0,0.011996,0.0,0.022108,0.0,0.010692,0.953612,0.0009135619355761458,6.618641241509307e-08,1.920634149354955e-10,1.9257898325814803e-11,1.1401074680953028e-21,3.2982780790560155e-15,2.6812948334022837e-22,79.0001213010325,256.8219983459792
0.000168,0.002032,0.0,0.014456,0.0,0.024812,0.0,0.012908,0.945624,0.0010293863627045907,1.422669009084468e-07,7.47343128422092e-11,2.5441020044812195e-11,-4.690451786756902e-22,2.238057116025283e-15,1.0052937840272283e-21,91.5567924354526,272.7672666559011
0.000192,0.001044,0.0,0.013868,0.0,0.027572,0.0,0.013296,0.944028,0.0009011383372813859,1.378751730505251e-08,1.2125035514541871e-10,2.517804460219418e-12,2.919433660068163e-24,-1.7955133675012163e-16,4.389510346620425e-23,93.92333763739003,279.54134192826086
5.2e-05,0.000524,0.0,0.006832,0.0,0.013156,0.0,0.007396,0.97204,0.000718786424795988,3.5765401438500535e-08,4.0749122315545815e-11,2.0432142380345103e-12,7.782154965607545e-24,2.594141274078727e-16,1.694173028504895e-23,42.84453110190888,192.39813864655125
6e-05,0.000636,0.0,0.012972,0.0,0.020816,0.0,0.012916,0.9526,0.000862136801995777,1.682613531785108e-08,2.1083198013925144e-11,5.353475947852812e-12,-5.372524757155568e-23,-6.8608069640743945e-16,-1.8664742242088084e-23,76.19800812577267,253.93559726368554
3.2e-05,0.00088,0.0,0.01524,0.0,0.026436,0.0,0.016828,0.940584,0.0009842054134094303,9.365433785264298e-08,2.1006762780992833e-11,3.64621485428179e-12,2.558514992330367e-24,6.945139998953938e-16,-3.180845505502734e-23,93.2148964923971,276.87765795006226
2e-05,0.000236,0.0,0.00304,0.0,0.005156,0.0,0.002988,0.98856,0.0006361594974043214,6.282098689035823e-09,1.6885002652751878e-12,1.5739177662045574e-15,6.181115740584693e-29,8.517328003540826e-20,-5.256172933176051e-29,18.284926755436505,127.59643197812515
0.00016,0.002132,0.0,0.01604,0.0,0.028136,0.0,0.01414,0.939392,0.0009816016558015423,3.5674420719333354e-08,9.01974001163766e-12,1.0135976591054748e-11,-8.70325047884591e-23,-1.8717414622407693e-15,4.2638609254839396e-23,103.71174336843504,289.5606421589093
1.6e-05,0.000244,0.0,0.003496,0.0,0.006412,0.0,0.003528,0.986304,0.0007140261822275293,5.6957607150188e-08,1.3279016192442745e-12,2.832977098332186e-12,-2.023890179837449e-24,-4.83739034911837e-16,5.1084333817860605e-24,21.799893643154494,139.66261717849608
0.000116,0.001392,0.0,0.01372,0.0,0.024796,0.0,0.01312,0.946856,0.0008779895211284106,7.736944617862699e-10,1.6528609311109063e-11,2.124151283949214e-11,-2.3062973009068447e-22,5.546062599040891e-16,-3.243818654662514e-22,87.42874071032901,269.2549485112689
5.6e-05,0.000484,0.0,0.004488,0.0,0.008444,0.0,0.004936,0.981592,0.0006946935801445718,2.945435288867233e-08,1.2875058723597216e-11,5.519975820800273e-13,9.960871541423297e-25,5.746249690422669e-17,1.0832004105856648e-24,29.01085430317606,159.18227267067115
0.000116,0.00178,0.0,0.019404,0.0,0.03118,0.0,0.018072,0.929448,0.0012332235208052562,1.823331651751042e-08,6.229978781770967e-11,6.248805359367995e-11,3.2032169787834853e-21,8.426593271341849e-15,2.222743801878916e-21,113.38677162411648,300.852758040641
4.8e-05,0.000696,0.0,0.009036,0.0,0.017052,0.0,0.008464,0.964704,0.0008545744450285341,1.5870218621527705e-07,9.503320315752382e-12,7.142860371186407e-13,-1.3797719920892662e-24,-2.8251104234091993e-16,1.2488166793865642e-24,57.24694627067458,222.5004286348287
7.2e-05,0.001036,0.0,0.018192,0.0,0.032484,0.0,0.018044,0.930172,0.0012060144540455618,9.650900277133172e-08,4.947994176991579e-12,7.743690595121248e-11,3.9535702914370396e-22,-1.428004196899581e-14,1.4633134044241865e-21,107.101030011058,294.1719398082871
9.6e-05,0.001036,0.0,0.006512,0.0,0.013004,0.0,0.005924,0.973428,0.0008217995247906853,1.6516573690394845e-08,1.5562845974081218e-10,1.3355605127902048e-11,3.947671464955003e-22,1.6732703081457363e-15,4.63581362266813e-22,41.25706474345782,187.9097778423308
8e-05,0.000724,0.0,0.010888,0.0,0.014312,0.0,0.010408,0.963588,0.0007747803857303295,2.7926493191690752e-08,5.022060228960077e-12,7.90500489438274e-12,3.275827313994243e-23,7.184051106078841e-17,3.751900958073037e-23,57.67278930474719,221.6922726975621
0.000128,0.001428,0.0,0.014348,0.0,0.02546,0.0,0.014788,0.943848,0.0009125806801377091,1.3803092689542306e-07,6.313880671834174e-11,5.478690648455258e-11,3.1967428063229588e-21,1.9745932371180792e-14,-4.0487965392395364e-22,89.47639908313533,270.5228796370382
0.000104,0.001652,0.0,0.017012,0.0,0.026684,0.0,0.015796,0.938752,0.0010569297885164098,4.109548359872757e-08,6.669371723778609e-11,8.885178481165047e-12,-8.064845248821406e-23,-1.7693158957882614e-15,2.0069460244727666e-22,99.33815374980173,283.56480707164764
0.000112,0.00124,0.0,0.012572,0.0,0.021524,0.0,0.011952,0.9526,0.0010911037188048639,5.127980185709824e-08,2.7777203726086735e-10,1.0135490497137399e-11,-4.862329625853788e-22,-2.288473693801271e-15,2.2976913009331767e-22,74.41723077598935,249.13094421133863
0.000128,0.00098,0.0,0.008436,0.0,0.0139,0.0,0.007664,0.968892,0.0007145786966545908,4.8229071308488255e-09,3.17252386235476e-11,2.1820253815002255e-12,6.491238180419746e-24,-8.769416118687726e-17,-1.6954693073109407e-23,52.14300762003943,211.12690391405948
0.000208,0.002024,0.0,0.020356,0.0,0.036792,0.0,0.021224,0.919396,0.001241657522541755,1.3191787553560165e-08,1.140219440724247e-10,1.562306979335544e-10,-9.347990345368083e-21,-1.273940040799375e-14,1.8639020868908116e-20,126.18900748188456,313.3553382196271
0.000104,0.001456,0.0,0.009336,0.0,0.014076,0.0,0.007704,0.967324,0.000762724957432602,2.5051832665455746e-08,1.1197080438039256e-11,9.622571121501588e-12,9.825080486113909e-23,-6.298533333344537e-17,-1.7979958069325855e-23,57.1986607619959,220.2807000330127
6e-05,0.000588,0.0,0.004684,0.0,0.009272,0.0,0.004892,0.980504,0.0007227891592033501,1.1524979827069419e-07,2.487832204141299e-13,3.060775305585211e-14,1.2658315980061845e-27,7.65621529175377e-19,2.3518886152469654e-27,30.779569772154378,163.78673964836432
9.2e-05,0.000728,0.0,0.00796,0.0,0.01352,0.0,0.007772,0.969928,0.0009305895092798933,1.8355864705399422e-07,3.8525639177969374e-11,1.8752392640601286e-11,-2.1659541102666793e-22,8.001514329831076e-15,-4.5512289248359285e-22,48.36087695356113,204.29569545216202
4.8e-05,0.000916,0.0,0.010812,0.0,0.01986,0.0,0.010996,0.957368,0.000883563004820947,5.0005706286675704e-08,1.069137683365082e-11,7.6241238087117e-12,6.837378389016035e-23,5.38651117892779e-16,7.944641877634816e-24,66.61391956231957,237.25668319468855
0.000284,0.003356,0.0,0.032432,0.0,0.040216,0.0,0.027948,0.895764,0.0013888902556053948,1.289755288417644e-08,6.345185632370804e-11,5.148655197708392e-12,-2.548504281981303e-23,5.528628244652135e-16,-8.950234315390194e-23,174.75051005275427,356.3072971976609
7.2e-05,0.0009,0.0,0.018716,0.0,0.032804,0.0,0.020676,0.926832,0.0008391405039136911,8.707186808671112e-09,8.46684591600825e-12,6.397679062295242e-12,-4.358301863077396e-23,2.1873959030245204e-16,-1.782244373940812e-23,114.44781239486714,303.34381786683787
9.6e-05,0.001544,0.0,0.020672,0.0,0.037476,0.0,0.022344,0.917868,0.0008773416518052615,1.0747937352108762e-08,2.099980129315452e-11,1.653800190297798e-11,3.071992651657566e-22,-1.0245042740690114e-16,-2.4812076982230563e-23,127.03324835079948,315.34861885450545
0.000112,0.001076,0.0,0.011688,0.0,0.020528,0.0,0.011888,0.954708,0.0010886665534784433,1.683547739727512e-08,5.14464484729571e-11,9.555173130299179e-11,6.5162532635640806e-21,9.345465251397049e-15,1.5557402028562189e-21,69.6572258180755,241.1092841251237
4.8e-05,0.00064,0.0,0.005652,0.0,0.011584,0.0,0.006472,0.975604,0.0007661882885900905,1.4235169309795415e-07,3.271643245595398e-12,1.7303703810283202e-13,-2.405809530092648e-26,5.712733680295073e-17,-1.2795207388539864e-25,36.97461322716888,178.9626697853529
0.000124,0.000984,0.0,0.011332,0.0,0.019976,0.0,0.011044,0.95654,0.0009507349754610237,2.1929604841536826e-08,1.186447013158149e-10,1.1776155306901957e-11,4.3507280181987935e-22,8.406703287522901e-16,-6.685308597629802e-23,67.984307669261,239.20817358679713
0.000192,0.000904,0.0,0.005684,0.0,0.0085,0.0,0.004952,0.979768,0.0006863068094773777,3.722347184695829e-08,6.028852557012175e-12,8.194014495149956e-13,-1.677403514356827e-24,-1.3890624773118802e-16,7.0933766717820505e-25,35.08379464159848,173.48075211257918
0.000124,0.001728,0.0,0.01874,0.0,0.03168,0.0,0.01872,0.929008,0.0009377327134954611,1.4133627650895728e-07,6.426903382846483e-11,4.794968254034879e-12,-8.35820111390438e-23,-1.7784134427693264e-15,-9.967919747385718e-24,113.53663988612485,300.2596366536275
0.000104,0.000584,0.0,0.004744,0.0,0.009856,0.0,0.005168,0.979544,0.0006928492706458367,5.0105312971837427e-08,1.8149078931235773e-11,4.5110548676524037e-13,1.267546042310506e-24,9.590248177585708e-17,-2.4368100551018404e-25,31.916089349694758,166.6004382966092
0.00014,0.001312,0.0,0.014748,0.0,0.021284,0.0,0.01388,0.948636,0.0007855336396617536,5.505976482212863e-09,7.53239497743306e-12,5.37354348658047e-12,2.784473934764638e-23,1.9831690746868373e-16,1.9834407248624898e-23,84.48925582702445,263.68087008692083
0.000228,0.002704,0.0,0.024928,0.0,0.03122,0.0,0.019928,0.920992,0.0009910100317646613,2.6069894284335518e-08,1.2853768532534733e-10,3.7905209093622804e-11,-1.1639249035602648e-21,5.306991334147592e-15,2.376078338912987e-21,138.48404805692954,326.25153552706234
6.4e-05,0.00102,0.0,0.013252,0.0,0.023828,0.0,0.013744,0.948092,0.001029621417297566,8.381942655748987e-10,4.600514613560043e-11,1.641409922828992e-11,3.1151937883802013e-22,-4.721313023691803e-16,3.261987465800525e-22,79.58841669619622,257.3689684631631
8e-05,0.000972,0.0,0.012528,0.0,0.027556,0.0,0.013356,0.945508,0.001007930126164651,1.7338457395067386e-07,1.5792948890582197e-11,1.334041497200829e-11,-8.447411035760987e-24,2.7440543033374927e-15,1.9345143840569949e-22,81.71507912988746,260.79494290111575
0.000148,0.001384,0.0,0.011708,0.0,0.021316,0.0,0.01146,0.953984,0.0008897795833991147,1.219733276145246e-08,1.9716637871552908e-10,1.8383366299891747e-13,-1.930167795526369e-25,2.7666914037058366e-18,1.0898005539564955e-24,71.04529136992649,243.02463696951023
0.000108,0.001696,0.0,0.021348,0.0,0.051084,0.0,0.022364,0.9034,0.0013586740273182675,1.1961631039964596e-07,1.1386478852546489e-11,1.121999378258319e-11,-1.2345382887043955e-22,3.262826065272188e-15,2.90200048549883e-23,156.1696892909864,347.1389568267393
6e-05,0.000696,0.0,0.00588,0.0,0.012356,0.0,0.005796,0.975212,0.000722390718399638,5.33482778493938e-08,1.4178121470301828e-11,1.639825458385156e-12,-1.9090060386685525e-24,1.0484682927878698e-16,7.672980533331153e-24,37.95416641669147,181.7616484619736
0.000104,0.001324,0.0,0.011628,0.0,0.021504,0.0,0.011756,0.953684,0.0009179897261292732,1.2207208368571119e-09,1.6517074944050438e-10,2.640216306614627e-11,1.441154374330231e-21,8.634933544796807e-16,9.812852063690426e-22,71.71791906050925,244.45181955884524
0.00018,0.001928,0.0,0.015844,0.0,0.029392,0.0,0.015256,0.9374,0.0013328977429577058,4.467153616893988e-08,3.150413670748508e-10,1.9722382928866796e-10,1.0224331398132661e-20,3.8325127029133447e-14,4.8086287516314994e-20,99.0029653734381,282.44059773209983
4.4e-05,0.000372,0.0,0.004044,0.0,0.008216,0.0,0.0044,0.982924,0.0006556508023562071,2.7085374805396292e-09,3.270838176291705e-12,2.866118395951554e-13,2.331501678697802e-25,8.520174495052122e-18,-1.5049913977260303e-25,25.82393704351091,150.8773431485748
0.000172,0.001772,0.0,0.017704,0.0,0.031476,0.0,0.018132,0.930744,0.0012155370784607353,7.813466138296048e-08,2.001809875546543e-10,1.3253464538870002e-10,1.23486257362779e-20,-8.822888666485558e-15,-1.770701705188755e-20,106.20406829236978,290.90515340596784
0.000152,0.00208,0.0,0.017656,0.0,0.028388,0.0,0.016488,0.935236,0.001029075243645588,3.909699752417167e-08,2.3205112442246502e-10,3.0201113103215703e-12,5.780322456900648e-23,5.914562091158743e-16,-5.52360316615008e-23,106.54071937405735,291.66622278772417
6.8e-05,0.0008,0.0,0.007284,0.0,0.013612,0.0,0.007532,0.970704,0.0008319324504690253,1.7132658520602249e-07,4.718308677235019e-11,1.245416563684381e-11,8.668840255245694e-23,-6.162543191506639e-16,-2.891877899034967e-22,45.96009551889321,198.53270667548514
0.000156,0.001732,0.0,0.012816,0.0,0.023188,0.0,0.012148,0.94996,0.0010291228700637506,4.420221501928093e-08,8.653109761231213e-11,4.0507181807400274e-11,1.4531234850481924e-21,-6.143496445602992e-15,-1.9078161097904802e-21,84.0402772876761,263.2716380345792
